county,precinct,office,district,party,candidate,votes,legdist
Dodge,0019,Representative,1,REP,Jeff Fortenberry,332,FED
Dodge,0019,Secretary of State,1,REP,John A. Gale,295,SW
Dodge,0019,Attorney General,1,REP,Jon Bruning,366,SW
Dodge,0019,Auditor,1,LIB,Michele Sallach-Grace,66,SW
Dodge,0019,State Treasurer,1,DEM,Mark Stoj,96,SW
Dodge,0019,Auditor,1,REP,Mike Foley,321,SW
Dodge,0019,Governor,1,DEM,"Mike Meister, Governor",57,SW
Dodge,0019,Governor,1,REP,"Dave Heineman, Governor",359,SW
Dodge,0019,State Treasurer,1,REP,Don Stenberg,308,SW
Dodge,0019,Representative,1,DEM,Ivy Harper,77,FED
Dodge,0019,Secretary of State,1,DEM,Janet Stewart,108,SW
Dodge,0020,Representative,1,REP,Jeff Fortenberry,103,FED
Dodge,0020,Secretary of State,1,REP,John A. Gale,90,SW
Dodge,0020,Attorney General,1,REP,Jon Bruning,118,SW
Dodge,0020,Auditor,1,LIB,Michele Sallach-Grace,42,SW
Dodge,0020,State Treasurer,1,DEM,Mark Stoj,53,SW
Dodge,0020,Auditor,1,REP,Mike Foley,92,SW
Dodge,0020,Governor,1,DEM,"Mike Meister, Governor",36,SW
Dodge,0020,Governor,1,REP,"Dave Heineman, Governor",111,SW
Dodge,0020,State Treasurer,1,REP,Don Stenberg,91,SW
Dodge,0020,Representative,1,DEM,Ivy Harper,41,FED
Dodge,0020,Secretary of State,1,DEM,Janet Stewart,49,SW
Dodge,0021,Representative,1,REP,Jeff Fortenberry,264,FED
Dodge,0021,Secretary of State,1,REP,John A. Gale,211,SW
Dodge,0021,Attorney General,1,REP,Jon Bruning,298,SW
Dodge,0021,Auditor,1,LIB,Michele Sallach-Grace,71,SW
Dodge,0021,State Treasurer,1,DEM,Mark Stoj,102,SW
Dodge,0021,Auditor,1,REP,Mike Foley,238,SW
Dodge,0021,Governor,1,DEM,"Mike Meister, Governor",79,SW
Dodge,0024,Governor,1,REP,"Dave Heineman, Governor",244,SW
Dodge,0024,State Treasurer,1,REP,Don Stenberg,213,SW
Dodge,0024,Representative,1,DEM,Ivy Harper,53,FED
Dodge,0024,Secretary of State,1,DEM,Janet Stewart,74,SW
Dodge,0025,Representative,1,REP,Jeff Fortenberry,147,FED
Dodge,0025,Secretary of State,1,REP,John A. Gale,124,SW
Dodge,0025,Attorney General,1,REP,Jon Bruning,156,SW
Dodge,0025,Auditor,1,LIB,Michele Sallach-Grace,28,SW
Dodge,0025,State Treasurer,1,DEM,Mark Stoj,32,SW
Dodge,0025,Auditor,1,REP,Mike Foley,133,SW
Dodge,0025,Governor,1,DEM,"Mike Meister, Governor",22,SW
Dodge,0025,Governor,1,REP,"Dave Heineman, Governor",154,SW
Dodge,0025,State Treasurer,1,REP,Don Stenberg,140,SW
Dodge,0025,Representative,1,DEM,Ivy Harper,27,FED
Dodge,0025,Secretary of State,1,DEM,Janet Stewart,42,SW
Dodge,0026,Representative,1,REP,Jeff Fortenberry,109,FED
Dodge,0026,Secretary of State,1,REP,John A. Gale,85,SW
Dodge,0026,Attorney General,1,REP,Jon Bruning,124,SW
Dodge,0026,Auditor,1,LIB,Michele Sallach-Grace,34,SW
Dodge,0026,State Treasurer,1,DEM,Mark Stoj,45,SW
Dodge,0026,Auditor,1,REP,Mike Foley,107,SW
Dodge,0026,Governor,1,DEM,"Mike Meister, Governor",34,SW
Dodge,0026,Governor,1,REP,"Dave Heineman, Governor",116,SW
Dodge,0026,State Treasurer,1,REP,Don Stenberg,104,SW
Dodge,0026,Representative,1,DEM,Ivy Harper,41,FED
Dodge,0026,Secretary of State,1,DEM,Janet Stewart,65,SW
Dodge,0027,Representative,1,REP,Jeff Fortenberry,285,FED
Dodge,0027,Secretary of State,1,REP,John A. Gale,258,SW
Dodge,0027,Attorney General,1,REP,Jon Bruning,313,SW
Dodge,0028,Governor,1,DEM,"Mike Meister, Governor",23,SW
Dodge,0028,Governor,1,REP,"Dave Heineman, Governor",140,SW
Dodge,0028,State Treasurer,1,REP,Don Stenberg,130,SW
Dodge,0028,Representative,1,DEM,Ivy Harper,37,FED
Dodge,0028,Secretary of State,1,DEM,Janet Stewart,42,SW
Dodge,0030,Representative,1,REP,Jeff Fortenberry,180,FED
Dodge,0030,Secretary of State,1,REP,John A. Gale,161,SW
Dodge,0030,Attorney General,1,REP,Jon Bruning,195,SW
Dodge,0030,Auditor,1,LIB,Michele Sallach-Grace,33,SW
Dodge,0030,State Treasurer,1,DEM,Mark Stoj,41,SW
Dodge,0030,Auditor,1,REP,Mike Foley,172,SW
Dodge,0030,Governor,1,DEM,"Mike Meister, Governor",36,SW
Dodge,0030,Governor,1,REP,"Dave Heineman, Governor",193,SW
Dodge,0030,State Treasurer,1,REP,Don Stenberg,179,SW
Dodge,0030,Representative,1,DEM,Ivy Harper,46,FED
Dodge,0030,Secretary of State,1,DEM,Janet Stewart,54,SW
Dodge,0031,Representative,1,REP,Jeff Fortenberry,90,FED
Dodge,0031,Secretary of State,1,REP,John A. Gale,85,SW
Dodge,0031,Attorney General,1,REP,Jon Bruning,94,SW
Dodge,0031,Auditor,1,LIB,Michele Sallach-Grace,13,SW
Dodge,0031,State Treasurer,1,DEM,Mark Stoj,18,SW
Dodge,0031,Auditor,1,REP,Mike Foley,87,SW
Dodge,0031,Governor,1,DEM,"Mike Meister, Governor",15,SW
Dodge,0031,Governor,1,REP,"Dave Heineman, Governor",94,SW
Dodge,0031,State Treasurer,1,REP,Don Stenberg,89,SW
Dodge,0031,Representative,1,DEM,Ivy Harper,18,FED
Dodge,0031,Secretary of State,1,DEM,Janet Stewart,21,SW
Dodge,0032,Representative,1,REP,Jeff Fortenberry,78,FED
Dodge,0032,Secretary of State,1,REP,John A. Gale,69,SW
Dodge,0032,Attorney General,1,REP,Jon Bruning,89,SW
Dodge,0032,Auditor,1,LIB,Michele Sallach-Grace,19,SW
Dodge,0032,State Treasurer,1,DEM,Mark Stoj,26,SW
Dodge,0032,Auditor,1,REP,Mike Foley,78,SW
Dodge,0032,Governor,1,DEM,"Mike Meister, Governor",20,SW
Dodge,0032,Governor,1,REP,"Dave Heineman, Governor",86,SW
Dodge,0032,State Treasurer,1,REP,Don Stenberg,74,SW
Dodge,0032,Representative,1,DEM,Ivy Harper,27,FED
Dodge,0032,Secretary of State,1,DEM,Janet Stewart,34,SW
Dodge,0033,Representative,1,REP,Jeff Fortenberry,66,FED
Dodge,0033,Secretary of State,1,REP,John A. Gale,50,SW
Dodge,0033,Attorney General,1,REP,Jon Bruning,70,SW
Dodge,0033,Auditor,1,LIB,Michele Sallach-Grace,21,SW
Dodge,0033,State Treasurer,1,DEM,Mark Stoj,27,SW
Dodge,0033,Auditor,1,REP,Mike Foley,60,SW
Dodge,0033,Governor,1,DEM,"Mike Meister, Governor",16,SW
Dodge,0033,Governor,1,REP,"Dave Heineman, Governor",70,SW
Dodge,0033,State Treasurer,1,REP,Don Stenberg,57,SW
Dodge,0033,Representative,1,DEM,Ivy Harper,20,FED
Dodge,0033,Secretary of State,1,DEM,Janet Stewart,35,SW
Dodge,0035,Representative,1,REP,Jeff Fortenberry,52,FED
Dodge,0035,Secretary of State,1,REP,John A. Gale,46,SW
Dodge,0035,Attorney General,1,REP,Jon Bruning,57,SW
Dodge,0035,Auditor,1,LIB,Michele Sallach-Grace,7,SW
Dodge,0035,State Treasurer,1,DEM,Mark Stoj,11,SW
Dodge,0035,Auditor,1,REP,Mike Foley,49,SW
Dodge,0035,Governor,1,DEM,"Mike Meister, Governor",11,SW
Dodge,0035,Governor,1,REP,"Dave Heineman, Governor",56,SW
Dodge,0035,State Treasurer,1,REP,Don Stenberg,50,SW
Dodge,0035,Representative,1,DEM,Ivy Harper,13,FED
Dodge,0035,Secretary of State,1,DEM,Janet Stewart,12,SW
Dodge,0036,Representative,1,REP,Jeff Fortenberry,55,FED
Dodge,0036,Secretary of State,1,REP,John A. Gale,48,SW
Dodge,0036,Attorney General,1,REP,Jon Bruning,55,SW
Dodge,0036,Auditor,1,LIB,Michele Sallach-Grace,9,SW
Dodge,0036,State Treasurer,1,DEM,Mark Stoj,9,SW
Dodge,0036,Auditor,1,REP,Mike Foley,47,SW
Dodge,0036,Governor,1,DEM,"Mike Meister, Governor",9,SW
Dodge,0036,Governor,1,REP,"Dave Heineman, Governor",52,SW
Dodge,0036,State Treasurer,1,REP,Don Stenberg,52,SW
Dodge,0036,Representative,1,DEM,Ivy Harper,4,FED
Dodge,0036,Secretary of State,1,DEM,Janet Stewart,10,SW
Dodge,0037,Representative,1,REP,Jeff Fortenberry,37,FED
Dodge,0037,Secretary of State,1,REP,John A. Gale,31,SW
Dodge,0037,Attorney General,1,REP,Jon Bruning,34,SW
Dodge,0037,Auditor,1,LIB,Michele Sallach-Grace,3,SW
Dodge,0037,State Treasurer,1,DEM,Mark Stoj,4,SW
Dodge,0037,Auditor,1,REP,Mike Foley,35,SW
Dodge,0037,Governor,1,DEM,"Mike Meister, Governor",6,SW
Dodge,0037,Governor,1,REP,"Dave Heineman, Governor",38,SW
Dodge,0037,State Treasurer,1,REP,Don Stenberg,37,SW
Dodge,0037,Representative,1,DEM,Ivy Harper,6,FED
Dodge,0037,Secretary of State,1,DEM,Janet Stewart,9,SW
Dodge,0038,Governor,1,REP,"Dave Heineman, Governor",103,SW
Dodge,0038,Governor,1,DEM,"Mike Meister, Governor",18,SW
Dodge,0038,Secretary of State,1,REP,John A. Gale,87,SW
Dodge,0038,Secretary of State,1,DEM,Janet Stewart,29,SW
Dodge,0038,State Treasurer,1,REP,Don Stenberg,98,SW
Dodge,0038,State Treasurer,1,DEM,Mark Stoj,22,SW
Dodge,0038,Attorney General,1,REP,Jon Bruning,106,SW
Dodge,0038,Auditor,1,REP,Mike Foley,96,SW
Dodge,0038,Auditor,1,LIB,Michele Sallach-Grace,13,SW
Dodge,0029,Representative,1,REP,Jeff Fortenberry,62,FED
Dodge,0029,Representative,1,DEM,Ivy Harper,18,FED
Dodge,0029,Governor,1,REP,"Dave Heineman, Governor",71,SW
Dodge,0029,Governor,1,DEM,"Mike Meister, Governor",14,SW
Dodge,0029,Secretary of State,1,REP,John A. Gale,61,SW
Dodge,0029,Secretary of State,1,DEM,Janet Stewart,17,SW
Dodge,0029,State Treasurer,1,REP,Don Stenberg,64,SW
Dodge,0029,State Treasurer,1,DEM,Mark Stoj,15,SW
Dodge,0029,Attorney General,1,REP,Jon Bruning,68,SW
Dodge,0029,Auditor,1,REP,Mike Foley,64,SW
Dodge,0029,Auditor,1,LIB,Michele Sallach-Grace,8,SW
Dodge,0034,Representative,1,REP,Jeff Fortenberry,91,FED
Dodge,0034,Representative,1,DEM,Ivy Harper,13,FED
Dodge,0034,Governor,1,REP,"Dave Heineman, Governor",94,SW
Dodge,0034,Governor,1,DEM,"Mike Meister, Governor",13,SW
Dodge,0034,Secretary of State,1,REP,John A. Gale,82,SW
Dodge,0034,Secretary of State,1,DEM,Janet Stewart,17,SW
Dodge,0034,State Treasurer,1,REP,Don Stenberg,92,SW
Dodge,0034,State Treasurer,1,DEM,Mark Stoj,15,SW
Dodge,0034,Attorney General,1,REP,Jon Bruning,89,SW
Dodge,0034,Auditor,1,REP,Mike Foley,83,SW
Dodge,0034,Auditor,1,LIB,Michele Sallach-Grace,11,SW
Dodge,0038,Representative,1,REP,Jeff Fortenberry,93,FED
Dodge,0038,Representative,1,DEM,Ivy Harper,26,FED
Dodge,0802,Representative,1,REP,Jeff Fortenberry,441,FED
Dodge,0802,Representative,1,DEM,Ivy Harper,166,FED
Dodge,0802,Governor,1,REP,"Dave Heineman, Governor",487,SW
Dodge,0802,Governor,1,DEM,"Mike Meister, Governor",136,SW
Dodge,0802,Secretary of State,1,REP,John A. Gale,410,SW
Dodge,0802,Secretary of State,1,DEM,Janet Stewart,189,SW
Dodge,0802,State Treasurer,1,REP,Don Stenberg,429,SW
Dodge,0802,State Treasurer,1,DEM,Mark Stoj,166,SW
Dodge,0802,Attorney General,1,REP,Jon Bruning,512,SW
Dodge,0802,Auditor,1,REP,Mike Foley,437,SW
Dodge,0802,Auditor,1,LIB,Michele Sallach-Grace,118,SW
Douglas,1160,Secretary of State,2,REP,John A. Gale,142,SW
Douglas,1170,Secretary of State,2,REP,John A. Gale,128,SW
Douglas,1180,Secretary of State,2,REP,John A. Gale,167,SW
Douglas,1190,Secretary of State,2,REP,John A. Gale,118,SW
Douglas,1200,Secretary of State,2,REP,John A. Gale,112,SW
Douglas,1210,Secretary of State,2,REP,John A. Gale,144,SW
Douglas,1220,Secretary of State,2,REP,John A. Gale,185,SW
Douglas,1230,Secretary of State,2,REP,John A. Gale,181,SW
Douglas,1240,Secretary of State,2,REP,John A. Gale,240,SW
Douglas,1250,Secretary of State,2,REP,John A. Gale,89,SW
Douglas,1260,Secretary of State,2,REP,John A. Gale,105,SW
Douglas,1270,Secretary of State,2,REP,John A. Gale,248,SW
Douglas,1280,Secretary of State,2,REP,John A. Gale,155,SW
Douglas,1290,Secretary of State,2,REP,John A. Gale,309,SW
Douglas,1300,Secretary of State,2,REP,John A. Gale,276,SW
Douglas,1320,Secretary of State,2,REP,John A. Gale,124,SW
Douglas,1340,Secretary of State,2,REP,John A. Gale,45,SW
Douglas,1380,Secretary of State,2,REP,John A. Gale,107,SW
Douglas,1390,Secretary of State,2,REP,John A. Gale,183,SW
Douglas,1400,Secretary of State,2,REP,John A. Gale,145,SW
Douglas,1410,Secretary of State,2,REP,John A. Gale,184,SW
Douglas,1420,Secretary of State,2,REP,John A. Gale,65,SW
Douglas,1430,Secretary of State,2,REP,John A. Gale,157,SW
Douglas,1440,Secretary of State,2,REP,John A. Gale,197,SW
Douglas,1450,Secretary of State,2,REP,John A. Gale,218,SW
Douglas,1460,Secretary of State,2,REP,John A. Gale,75,SW
Douglas,1470,Secretary of State,2,REP,John A. Gale,189,SW
Douglas,1480,Secretary of State,2,REP,John A. Gale,289,SW
Douglas,1490,Secretary of State,2,REP,John A. Gale,289,SW
Douglas,1500,Secretary of State,2,REP,John A. Gale,230,SW
Douglas,2010,Secretary of State,2,REP,John A. Gale,84,SW
Douglas,2020,Secretary of State,2,REP,John A. Gale,67,SW
Douglas,2030,Secretary of State,2,REP,John A. Gale,70,SW
Douglas,2040,Secretary of State,2,REP,John A. Gale,34,SW
Douglas,2060,Secretary of State,2,REP,John A. Gale,55,SW
Douglas,2070,Secretary of State,2,REP,John A. Gale,45,SW
Douglas,2080,Secretary of State,2,REP,John A. Gale,64,SW
Douglas,2090,Secretary of State,2,REP,John A. Gale,63,SW
Douglas,2100,Secretary of State,2,REP,John A. Gale,85,SW
Douglas,2110,Secretary of State,2,REP,John A. Gale,47,SW
Douglas,2120,Secretary of State,2,REP,John A. Gale,40,SW
Douglas,2130,Secretary of State,2,REP,John A. Gale,115,SW
Douglas,2140,Secretary of State,2,REP,John A. Gale,62,SW
Douglas,2150,Secretary of State,2,REP,John A. Gale,43,SW
Douglas,2160,Secretary of State,2,REP,John A. Gale,40,SW
Douglas,2170,Secretary of State,2,REP,John A. Gale,28,SW
Douglas,2180,Secretary of State,2,REP,John A. Gale,48,SW
Douglas,2190,Secretary of State,2,REP,John A. Gale,9,SW
Douglas,2200,Secretary of State,2,REP,John A. Gale,8,SW
Douglas,2210,Secretary of State,2,REP,John A. Gale,20,SW
Douglas,2220,Secretary of State,2,REP,John A. Gale,35,SW
Douglas,1010,Secretary of State,2,REP,John A. Gale,165,SW
Douglas,1020,Secretary of State,2,REP,John A. Gale,177,SW
Douglas,1030,Secretary of State,2,REP,John A. Gale,247,SW
Douglas,1040,Secretary of State,2,REP,John A. Gale,282,SW
Douglas,1050,Secretary of State,2,REP,John A. Gale,108,SW
Douglas,1060,Secretary of State,2,REP,John A. Gale,96,SW
Douglas,1090,Secretary of State,2,REP,John A. Gale,148,SW
Douglas,1100,Secretary of State,2,REP,John A. Gale,167,SW
Douglas,1110,Secretary of State,2,REP,John A. Gale,161,SW
Douglas,1120,Secretary of State,2,REP,John A. Gale,172,SW
Douglas,1130,Secretary of State,2,REP,John A. Gale,125,SW
Douglas,1140,Secretary of State,2,REP,John A. Gale,86,SW
Douglas,1150,Secretary of State,2,REP,John A. Gale,168,SW
Douglas,2240,Secretary of State,2,REP,John A. Gale,14,SW
Douglas,2250,Secretary of State,2,REP,John A. Gale,5,SW
Douglas,2260,Secretary of State,2,REP,John A. Gale,13,SW
Douglas,2270,Secretary of State,2,REP,John A. Gale,18,SW
Douglas,2280,Secretary of State,2,REP,John A. Gale,12,SW
Douglas,2290,Secretary of State,2,REP,John A. Gale,56,SW
Douglas,2310,Secretary of State,2,REP,John A. Gale,24,SW
Douglas,2320,Secretary of State,2,REP,John A. Gale,43,SW
Douglas,2330,Secretary of State,2,REP,John A. Gale,39,SW
Douglas,2340,Secretary of State,2,REP,John A. Gale,64,SW
Douglas,2350,Secretary of State,2,REP,John A. Gale,54,SW
Douglas,2360,Secretary of State,2,REP,John A. Gale,76,SW
Douglas,2370,Secretary of State,2,REP,John A. Gale,62,SW
Douglas,2380,Secretary of State,2,REP,John A. Gale,27,SW
Douglas,3010,Secretary of State,2,REP,John A. Gale,205,SW
Douglas,3030,Secretary of State,2,REP,John A. Gale,67,SW
Douglas,3040,Secretary of State,2,REP,John A. Gale,122,SW
Douglas,3060,Secretary of State,2,REP,John A. Gale,114,SW
Douglas,3070,Secretary of State,2,REP,John A. Gale,81,SW
Douglas,3080,Secretary of State,2,REP,John A. Gale,83,SW
Douglas,3090,Secretary of State,2,REP,John A. Gale,101,SW
Douglas,3100,Secretary of State,2,REP,John A. Gale,219,SW
Douglas,3110,Secretary of State,2,REP,John A. Gale,269,SW
Douglas,3120,Secretary of State,2,REP,John A. Gale,239,SW
Douglas,3130,Secretary of State,2,REP,John A. Gale,156,SW
Douglas,3140,Secretary of State,2,REP,John A. Gale,206,SW
Douglas,3150,Secretary of State,2,REP,John A. Gale,146,SW
Douglas,3160,Secretary of State,2,REP,John A. Gale,139,SW
Douglas,3170,Secretary of State,2,REP,John A. Gale,242,SW
Douglas,3190,Secretary of State,2,REP,John A. Gale,176,SW
Douglas,3200,Secretary of State,2,REP,John A. Gale,180,SW
Douglas,3210,Secretary of State,2,REP,John A. Gale,78,SW
Douglas,3240,Secretary of State,2,REP,John A. Gale,127,SW
Douglas,3250,Secretary of State,2,REP,John A. Gale,127,SW
Douglas,3260,Secretary of State,2,REP,John A. Gale,61,SW
Douglas,3280,Secretary of State,2,REP,John A. Gale,151,SW
Douglas,3290,Secretary of State,2,REP,John A. Gale,226,SW
Douglas,3300,Secretary of State,2,REP,John A. Gale,53,SW
Douglas,3320,Secretary of State,2,REP,John A. Gale,157,SW
Douglas,3330,Secretary of State,2,REP,John A. Gale,215,SW
Douglas,3340,Secretary of State,2,REP,John A. Gale,118,SW
Douglas,3350,Secretary of State,2,REP,John A. Gale,202,SW
Douglas,3360,Secretary of State,2,REP,John A. Gale,177,SW
Douglas,3370,Secretary of State,2,REP,John A. Gale,193,SW
Douglas,3380,Secretary of State,2,REP,John A. Gale,110,SW
Douglas,3390,Secretary of State,2,REP,John A. Gale,117,SW
Douglas,4010,Secretary of State,2,REP,John A. Gale,71,SW
Douglas,4020,Secretary of State,2,REP,John A. Gale,97,SW
Douglas,4030,Secretary of State,2,REP,John A. Gale,61,SW
Douglas,4040,Secretary of State,2,REP,John A. Gale,93,SW
Douglas,4060,Secretary of State,2,REP,John A. Gale,110,SW
Douglas,4070,Secretary of State,2,REP,John A. Gale,94,SW
Douglas,4080,Secretary of State,2,REP,John A. Gale,161,SW
Douglas,4090,Secretary of State,2,REP,John A. Gale,123,SW
Douglas,4100,Secretary of State,2,REP,John A. Gale,143,SW
Douglas,4110,Secretary of State,2,REP,John A. Gale,94,SW
Douglas,4120,Secretary of State,2,REP,John A. Gale,190,SW
Douglas,4130,Secretary of State,2,REP,John A. Gale,214,SW
Douglas,4140,Secretary of State,2,REP,John A. Gale,192,SW
Douglas,4150,Secretary of State,2,REP,John A. Gale,156,SW
Douglas,4200,Secretary of State,2,REP,John A. Gale,114,SW
Douglas,4210,Secretary of State,2,REP,John A. Gale,155,SW
Douglas,4220,Secretary of State,2,REP,John A. Gale,161,SW
Douglas,4230,Secretary of State,2,REP,John A. Gale,174,SW
Douglas,4240,Secretary of State,2,REP,John A. Gale,118,SW
Douglas,4250,Secretary of State,2,REP,John A. Gale,134,SW
Douglas,4260,Secretary of State,2,REP,John A. Gale,212,SW
Douglas,4270,Secretary of State,2,REP,John A. Gale,107,SW
Douglas,4280,Secretary of State,2,REP,John A. Gale,123,SW
Douglas,4300,Secretary of State,2,REP,John A. Gale,50,SW
Douglas,4310,Secretary of State,2,REP,John A. Gale,110,SW
Douglas,4320,Secretary of State,2,REP,John A. Gale,123,SW
Douglas,4330,Secretary of State,2,REP,John A. Gale,136,SW
Douglas,4340,Secretary of State,2,REP,John A. Gale,169,SW
Douglas,4360,Secretary of State,2,REP,John A. Gale,106,SW
Douglas,4370,Secretary of State,2,REP,John A. Gale,141,SW
Douglas,5010,Secretary of State,2,REP,John A. Gale,216,SW
Douglas,5020,Secretary of State,2,REP,John A. Gale,267,SW
Douglas,5030,Secretary of State,2,REP,John A. Gale,349,SW
Douglas,5040,Secretary of State,2,REP,John A. Gale,233,SW
Douglas,5050,Secretary of State,2,REP,John A. Gale,211,SW
Douglas,5060,Secretary of State,2,REP,John A. Gale,145,SW
Douglas,5070,Secretary of State,2,REP,John A. Gale,193,SW
Douglas,5090,Secretary of State,2,REP,John A. Gale,190,SW
Douglas,5100,Secretary of State,2,REP,John A. Gale,402,SW
Douglas,5110,Secretary of State,2,REP,John A. Gale,300,SW
Douglas,5120,Secretary of State,2,REP,John A. Gale,182,SW
Douglas,5130,Secretary of State,2,REP,John A. Gale,152,SW
Douglas,5140,Secretary of State,2,REP,John A. Gale,145,SW
Douglas,5150,Secretary of State,2,REP,John A. Gale,133,SW
Douglas,5160,Secretary of State,2,REP,John A. Gale,168,SW
Douglas,5170,Secretary of State,2,REP,John A. Gale,335,SW
Douglas,5180,Secretary of State,2,REP,John A. Gale,257,SW
Douglas,5190,Secretary of State,2,REP,John A. Gale,208,SW
Douglas,5200,Secretary of State,2,REP,John A. Gale,294,SW
Douglas,5210,Secretary of State,2,REP,John A. Gale,184,SW
Douglas,5220,Secretary of State,2,REP,John A. Gale,206,SW
Douglas,5230,Secretary of State,2,REP,John A. Gale,225,SW
Douglas,5290,Secretary of State,2,REP,John A. Gale,318,SW
Douglas,5300,Secretary of State,2,REP,John A. Gale,156,SW
Douglas,5310,Secretary of State,2,REP,John A. Gale,388,SW
Douglas,5320,Secretary of State,2,REP,John A. Gale,285,SW
Douglas,5330,Secretary of State,2,REP,John A. Gale,217,SW
Douglas,5340,Secretary of State,2,REP,John A. Gale,201,SW
Douglas,5350,Secretary of State,2,REP,John A. Gale,236,SW
Douglas,5360,Secretary of State,2,REP,John A. Gale,365,SW
Douglas,5370,Secretary of State,2,REP,John A. Gale,287,SW
Douglas,5380,Secretary of State,2,REP,John A. Gale,276,SW
Douglas,5390,Secretary of State,2,REP,John A. Gale,299,SW
Douglas,5400,Secretary of State,2,REP,John A. Gale,440,SW
Douglas,5410,Secretary of State,2,REP,John A. Gale,274,SW
Douglas,5420,Secretary of State,2,REP,John A. Gale,213,SW
Douglas,5430,Secretary of State,2,REP,John A. Gale,117,SW
Douglas,5440,Secretary of State,2,REP,John A. Gale,219,SW
Douglas,5450,Secretary of State,2,REP,John A. Gale,211,SW
Douglas,5460,Secretary of State,2,REP,John A. Gale,386,SW
Douglas,5470,Secretary of State,2,REP,John A. Gale,359,SW
Douglas,5480,Secretary of State,2,REP,John A. Gale,327,SW
Douglas,5490,Secretary of State,2,REP,John A. Gale,332,SW
Douglas,5500,Secretary of State,2,REP,John A. Gale,119,SW
Douglas,5510,Secretary of State,2,REP,John A. Gale,246,SW
Douglas,6010,Secretary of State,2,REP,John A. Gale,327,SW
Douglas,6020,Secretary of State,2,REP,John A. Gale,287,SW
Douglas,6030,Secretary of State,2,REP,John A. Gale,315,SW
Douglas,6040,Secretary of State,2,REP,John A. Gale,313,SW
Douglas,6050,Secretary of State,2,REP,John A. Gale,458,SW
Douglas,6060,Secretary of State,2,REP,John A. Gale,388,SW
Douglas,6070,Secretary of State,2,REP,John A. Gale,228,SW
Douglas,6080,Secretary of State,2,REP,John A. Gale,390,SW
Douglas,6090,Secretary of State,2,REP,John A. Gale,303,SW
Douglas,6100,Secretary of State,2,REP,John A. Gale,399,SW
Douglas,6110,Secretary of State,2,REP,John A. Gale,136,SW
Douglas,6120,Secretary of State,2,REP,John A. Gale,321,SW
Douglas,6130,Secretary of State,2,REP,John A. Gale,324,SW
Douglas,6140,Secretary of State,2,REP,John A. Gale,266,SW
Douglas,6150,Secretary of State,2,REP,John A. Gale,286,SW
Douglas,6160,Secretary of State,2,REP,John A. Gale,233,SW
Douglas,6170,Secretary of State,2,REP,John A. Gale,260,SW
Douglas,6180,Secretary of State,2,REP,John A. Gale,360,SW
Douglas,6220,Secretary of State,2,REP,John A. Gale,401,SW
Douglas,6240,Secretary of State,2,REP,John A. Gale,230,SW
Douglas,6250,Secretary of State,2,REP,John A. Gale,262,SW
Douglas,6260,Secretary of State,2,REP,John A. Gale,325,SW
Douglas,6270,Secretary of State,2,REP,John A. Gale,318,SW
Douglas,6280,Secretary of State,2,REP,John A. Gale,100,SW
Douglas,6290,Secretary of State,2,REP,John A. Gale,221,SW
Douglas,6300,Secretary of State,2,REP,John A. Gale,336,SW
Douglas,6310,Secretary of State,2,REP,John A. Gale,529,SW
Douglas,6320,Secretary of State,2,REP,John A. Gale,481,SW
Douglas,6410,Secretary of State,2,REP,John A. Gale,259,SW
Douglas,6420,Secretary of State,2,REP,John A. Gale,234,SW
Douglas,6430,Secretary of State,2,REP,John A. Gale,375,SW
Douglas,6440,Secretary of State,2,REP,John A. Gale,428,SW
Douglas,6450,Secretary of State,2,REP,John A. Gale,276,SW
Douglas,6460,Secretary of State,2,REP,John A. Gale,255,SW
Douglas,6470,Secretary of State,2,REP,John A. Gale,176,SW
Douglas,6480,Secretary of State,2,REP,John A. Gale,165,SW
Douglas,6490,Secretary of State,2,REP,John A. Gale,150,SW
Douglas,6500,Secretary of State,2,REP,John A. Gale,212,SW
Douglas,6510,Secretary of State,2,REP,John A. Gale,275,SW
