"","county","precinct","district","office","party","candidate","votes"
"2081","Sarpy","Precinct 57",4,"Douglas/Sarpy LCCC","","Write-ins",21
"2082","Sarpy","",6,"Douglas/Sarpy LCCC","","Mike Avery",13049
"2083","Sarpy","Precinct 11",6,"Douglas/Sarpy LCCC","","Mike Avery",40
"2084","Sarpy","Precinct 12",6,"Douglas/Sarpy LCCC","","Mike Avery",181
"2085","Sarpy","Precinct 19",6,"Douglas/Sarpy LCCC","","Mike Avery",432
"2086","Sarpy","Precinct 21",6,"Douglas/Sarpy LCCC","","Mike Avery",467
"2087","Sarpy","Precinct 22",6,"Douglas/Sarpy LCCC","","Mike Avery",254
"2088","Sarpy","Precinct 23",6,"Douglas/Sarpy LCCC","","Mike Avery",579
"2089","Sarpy","Precinct 24",6,"Douglas/Sarpy LCCC","","Mike Avery",7
"2090","Sarpy","Precinct 31",6,"Douglas/Sarpy LCCC","","Mike Avery",639
"2091","Sarpy","Precinct 32",6,"Douglas/Sarpy LCCC","","Mike Avery",357
"2092","Sarpy","Precinct 33",6,"Douglas/Sarpy LCCC","","Mike Avery",391
"2093","Sarpy","Precinct 34",6,"Douglas/Sarpy LCCC","","Mike Avery",387
"2094","Sarpy","Precinct 35",6,"Douglas/Sarpy LCCC","","Mike Avery",344
"2095","Sarpy","Precinct 36",6,"Douglas/Sarpy LCCC","","Mike Avery",454
"2096","Sarpy","Precinct 37",6,"Douglas/Sarpy LCCC","","Mike Avery",637
"2097","Sarpy","Precinct 38",6,"Douglas/Sarpy LCCC","","Mike Avery",424
"2098","Sarpy","Precinct 39",6,"Douglas/Sarpy LCCC","","Mike Avery",471
"2099","Sarpy","Precinct 40",6,"Douglas/Sarpy LCCC","","Mike Avery",459
"2100","Sarpy","Precinct 41",6,"Douglas/Sarpy LCCC","","Mike Avery",534
"2101","Sarpy","Precinct 42",6,"Douglas/Sarpy LCCC","","Mike Avery",500
"2102","Sarpy","Precinct 46",6,"Douglas/Sarpy LCCC","","Mike Avery",465
"2103","Sarpy","Precinct 47",6,"Douglas/Sarpy LCCC","","Mike Avery",287
"2104","Sarpy","Precinct 48",6,"Douglas/Sarpy LCCC","","Mike Avery",578
"2105","Sarpy","Precinct 49",6,"Douglas/Sarpy LCCC","","Mike Avery",498
"2106","Sarpy","Precinct 51",6,"Douglas/Sarpy LCCC","","Mike Avery",306
"2107","Sarpy","Precinct 52",6,"Douglas/Sarpy LCCC","","Mike Avery",461
"2108","Sarpy","Precinct 55",6,"Douglas/Sarpy LCCC","","Mike Avery",145
"2109","Sarpy","Precinct 57",6,"Douglas/Sarpy LCCC","","Mike Avery",0
"2110","Sarpy","Precinct 58",6,"Douglas/Sarpy LCCC","","Mike Avery",410
"2111","Sarpy","Precinct 59",6,"Douglas/Sarpy LCCC","","Mike Avery",523
"2112","Sarpy","Precinct 60",6,"Douglas/Sarpy LCCC","","Mike Avery",461
"2113","Sarpy","Precinct 61",6,"Douglas/Sarpy LCCC","","Mike Avery",935
"2114","Sarpy","Precinct 62",6,"Douglas/Sarpy LCCC","","Mike Avery",423
"2115","Sarpy","",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",7036
"2116","Sarpy","Precinct 11",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",24
"2117","Sarpy","Precinct 12",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",135
"2118","Sarpy","Precinct 19",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",231
"2119","Sarpy","Precinct 21",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",260
"2120","Sarpy","Precinct 22",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",150
"2121","Sarpy","Precinct 23",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",387
"2122","Sarpy","Precinct 24",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",0
"2123","Sarpy","Precinct 31",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",393
"2124","Sarpy","Precinct 32",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",253
"2125","Sarpy","Precinct 33",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",301
"2126","Sarpy","Precinct 34",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",331
"2127","Sarpy","Precinct 35",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",245
"2128","Sarpy","Precinct 36",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",237
"2129","Sarpy","Precinct 37",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",337
"2130","Sarpy","Precinct 38",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",264
"2131","Sarpy","Precinct 39",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",303
"2132","Sarpy","Precinct 40",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",234
"2133","Sarpy","Precinct 41",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",296
"2134","Sarpy","Precinct 42",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",317
"2135","Sarpy","Precinct 46",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",117
"2136","Sarpy","Precinct 47",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",131
"2137","Sarpy","Precinct 48",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",276
"2138","Sarpy","Precinct 49",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",273
"2139","Sarpy","Precinct 51",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",103
"2140","Sarpy","Precinct 52",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",253
"2141","Sarpy","Precinct 55",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",68
"2142","Sarpy","Precinct 57",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",0
"2143","Sarpy","Precinct 58",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",151
"2144","Sarpy","Precinct 59",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",146
"2145","Sarpy","Precinct 60",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",174
"2146","Sarpy","Precinct 61",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",406
"2147","Sarpy","Precinct 62",6,"Douglas/Sarpy LCCC","","Sherri Shackelford",240
"2148","Sarpy","",6,"Douglas/Sarpy LCCC","","Jill Woodward",11402
"2149","Sarpy","Precinct 11",6,"Douglas/Sarpy LCCC","","Jill Woodward",44
"2150","Sarpy","Precinct 12",6,"Douglas/Sarpy LCCC","","Jill Woodward",190
"2151","Sarpy","Precinct 19",6,"Douglas/Sarpy LCCC","","Jill Woodward",372
"2152","Sarpy","Precinct 21",6,"Douglas/Sarpy LCCC","","Jill Woodward",379
"2153","Sarpy","Precinct 22",6,"Douglas/Sarpy LCCC","","Jill Woodward",253
"2154","Sarpy","Precinct 23",6,"Douglas/Sarpy LCCC","","Jill Woodward",497
"2155","Sarpy","Precinct 24",6,"Douglas/Sarpy LCCC","","Jill Woodward",2
"2156","Sarpy","Precinct 31",6,"Douglas/Sarpy LCCC","","Jill Woodward",714
"2157","Sarpy","Precinct 32",6,"Douglas/Sarpy LCCC","","Jill Woodward",292
"2158","Sarpy","Precinct 33",6,"Douglas/Sarpy LCCC","","Jill Woodward",382
"2159","Sarpy","Precinct 34",6,"Douglas/Sarpy LCCC","","Jill Woodward",512
"2160","Sarpy","Precinct 35",6,"Douglas/Sarpy LCCC","","Jill Woodward",422
"2161","Sarpy","Precinct 36",6,"Douglas/Sarpy LCCC","","Jill Woodward",365
"2162","Sarpy","Precinct 37",6,"Douglas/Sarpy LCCC","","Jill Woodward",680
"2163","Sarpy","Precinct 38",6,"Douglas/Sarpy LCCC","","Jill Woodward",424
"2164","Sarpy","Precinct 39",6,"Douglas/Sarpy LCCC","","Jill Woodward",426
"2165","Sarpy","Precinct 40",6,"Douglas/Sarpy LCCC","","Jill Woodward",425
"2166","Sarpy","Precinct 41",6,"Douglas/Sarpy LCCC","","Jill Woodward",514
"2167","Sarpy","Precinct 42",6,"Douglas/Sarpy LCCC","","Jill Woodward",396
"2168","Sarpy","Precinct 46",6,"Douglas/Sarpy LCCC","","Jill Woodward",227
"2169","Sarpy","Precinct 47",6,"Douglas/Sarpy LCCC","","Jill Woodward",194
"2170","Sarpy","Precinct 48",6,"Douglas/Sarpy LCCC","","Jill Woodward",462
"2171","Sarpy","Precinct 49",6,"Douglas/Sarpy LCCC","","Jill Woodward",528
"2172","Sarpy","Precinct 51",6,"Douglas/Sarpy LCCC","","Jill Woodward",214
"2173","Sarpy","Precinct 52",6,"Douglas/Sarpy LCCC","","Jill Woodward",438
"2174","Sarpy","Precinct 55",6,"Douglas/Sarpy LCCC","","Jill Woodward",115
"2175","Sarpy","Precinct 57",6,"Douglas/Sarpy LCCC","","Jill Woodward",0
"2176","Sarpy","Precinct 58",6,"Douglas/Sarpy LCCC","","Jill Woodward",249
"2177","Sarpy","Precinct 59",6,"Douglas/Sarpy LCCC","","Jill Woodward",319
"2178","Sarpy","Precinct 60",6,"Douglas/Sarpy LCCC","","Jill Woodward",271
"2179","Sarpy","Precinct 61",6,"Douglas/Sarpy LCCC","","Jill Woodward",664
"2180","Sarpy","Precinct 62",6,"Douglas/Sarpy LCCC","","Jill Woodward",432
"2181","Sarpy","",6,"Douglas/Sarpy LCCC","","Write-ins",234
"2182","Sarpy","Precinct 11",6,"Douglas/Sarpy LCCC","","Write-ins",0
"2183","Sarpy","Precinct 12",6,"Douglas/Sarpy LCCC","","Write-ins",5
"2184","Sarpy","Precinct 19",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2185","Sarpy","Precinct 21",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2186","Sarpy","Precinct 22",6,"Douglas/Sarpy LCCC","","Write-ins",4
"2187","Sarpy","Precinct 23",6,"Douglas/Sarpy LCCC","","Write-ins",15
"2188","Sarpy","Precinct 24",6,"Douglas/Sarpy LCCC","","Write-ins",0
"2189","Sarpy","Precinct 31",6,"Douglas/Sarpy LCCC","","Write-ins",17
"2190","Sarpy","Precinct 32",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2191","Sarpy","Precinct 33",6,"Douglas/Sarpy LCCC","","Write-ins",10
"2192","Sarpy","Precinct 34",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2193","Sarpy","Precinct 35",6,"Douglas/Sarpy LCCC","","Write-ins",7
"2194","Sarpy","Precinct 36",6,"Douglas/Sarpy LCCC","","Write-ins",7
"2195","Sarpy","Precinct 37",6,"Douglas/Sarpy LCCC","","Write-ins",18
"2196","Sarpy","Precinct 38",6,"Douglas/Sarpy LCCC","","Write-ins",3
"2197","Sarpy","Precinct 39",6,"Douglas/Sarpy LCCC","","Write-ins",14
"2198","Sarpy","Precinct 40",6,"Douglas/Sarpy LCCC","","Write-ins",15
"2199","Sarpy","Precinct 41",6,"Douglas/Sarpy LCCC","","Write-ins",8
"2200","Sarpy","Precinct 42",6,"Douglas/Sarpy LCCC","","Write-ins",7
"2201","Sarpy","Precinct 46",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2202","Sarpy","Precinct 47",6,"Douglas/Sarpy LCCC","","Write-ins",2
"2203","Sarpy","Precinct 48",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2204","Sarpy","Precinct 49",6,"Douglas/Sarpy LCCC","","Write-ins",11
"2205","Sarpy","Precinct 51",6,"Douglas/Sarpy LCCC","","Write-ins",2
"2206","Sarpy","Precinct 52",6,"Douglas/Sarpy LCCC","","Write-ins",10
"2207","Sarpy","Precinct 55",6,"Douglas/Sarpy LCCC","","Write-ins",4
"2208","Sarpy","Precinct 57",6,"Douglas/Sarpy LCCC","","Write-ins",0
"2209","Sarpy","Precinct 58",6,"Douglas/Sarpy LCCC","","Write-ins",7
"2210","Sarpy","Precinct 59",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2211","Sarpy","Precinct 60",6,"Douglas/Sarpy LCCC","","Write-ins",6
"2212","Sarpy","Precinct 61",6,"Douglas/Sarpy LCCC","","Write-ins",13
"2213","Sarpy","Precinct 62",6,"Douglas/Sarpy LCCC","","Write-ins",7
"2214","Sarpy","",9,"Dir Papio NRD","","Patrick Bonnett",2575
"2215","Sarpy","Precinct 51",9,"Dir Papio NRD","","Patrick Bonnett",782
"2216","Sarpy","Precinct 52",9,"Dir Papio NRD","","Patrick Bonnett",687
"2217","Sarpy","Precinct 54",9,"Dir Papio NRD","","Patrick Bonnett",608
"2218","Sarpy","Precinct 56",9,"Dir Papio NRD","","Patrick Bonnett",498
"2219","Sarpy","",9,"Dir Papio NRD","","Mark Gruenewald",2848
"2220","Sarpy","Precinct 51",9,"Dir Papio NRD","","Mark Gruenewald",806
"2221","Sarpy","Precinct 52",9,"Dir Papio NRD","","Mark Gruenewald",848
"2222","Sarpy","Precinct 54",9,"Dir Papio NRD","","Mark Gruenewald",686
"2223","Sarpy","Precinct 56",9,"Dir Papio NRD","","Mark Gruenewald",508
"2224","Sarpy","",9,"Dir Papio NRD","","Write-ins",78
"2225","Sarpy","Precinct 51",9,"Dir Papio NRD","","Write-ins",29
"2226","Sarpy","Precinct 52",9,"Dir Papio NRD","","Write-ins",18
"2227","Sarpy","Precinct 54",9,"Dir Papio NRD","","Write-ins",17
"2228","Sarpy","Precinct 56",9,"Dir Papio NRD","","Write-ins",14
"2229","Sarpy","",11,"Dir Papio NRD","","Ron Woodle",10846
"2230","Sarpy","Precinct 1",11,"Dir Papio NRD","","Ron Woodle",315
"2231","Sarpy","Precinct 2",11,"Dir Papio NRD","","Ron Woodle",420
"2232","Sarpy","Precinct 3",11,"Dir Papio NRD","","Ron Woodle",516
"2233","Sarpy","Precinct 4",11,"Dir Papio NRD","","Ron Woodle",513
"2234","Sarpy","Precinct 5",11,"Dir Papio NRD","","Ron Woodle",444
"2235","Sarpy","Precinct 6",11,"Dir Papio NRD","","Ron Woodle",522
"2236","Sarpy","Precinct 7",11,"Dir Papio NRD","","Ron Woodle",521
"2237","Sarpy","Precinct 8",11,"Dir Papio NRD","","Ron Woodle",405
"2238","Sarpy","Precinct 9",11,"Dir Papio NRD","","Ron Woodle",495
"2239","Sarpy","Precinct 10",11,"Dir Papio NRD","","Ron Woodle",349
"2240","Sarpy","Precinct 11",11,"Dir Papio NRD","","Ron Woodle",641
"2241","Sarpy","Precinct 12",11,"Dir Papio NRD","","Ron Woodle",512
"2242","Sarpy","Precinct 13",11,"Dir Papio NRD","","Ron Woodle",749
"2243","Sarpy","Precinct 17",11,"Dir Papio NRD","","Ron Woodle",466
"2244","Sarpy","Precinct 18",11,"Dir Papio NRD","","Ron Woodle",424
"2245","Sarpy","Precinct 20",11,"Dir Papio NRD","","Ron Woodle",511
"2246","Sarpy","Precinct 21",11,"Dir Papio NRD","","Ron Woodle",761
"2247","Sarpy","Precinct 22",11,"Dir Papio NRD","","Ron Woodle",472
"2248","Sarpy","Precinct 23",11,"Dir Papio NRD","","Ron Woodle",676
"2249","Sarpy","Precinct 24",11,"Dir Papio NRD","","Ron Woodle",325
"2250","Sarpy","Precinct 25",11,"Dir Papio NRD","","Ron Woodle",393
"2251","Sarpy","Precinct 26",11,"Dir Papio NRD","","Ron Woodle",416
"2252","Sarpy","",11,"Dir Papio NRD","","John B. Wiese",11970
"2253","Sarpy","Precinct 1",11,"Dir Papio NRD","","John B. Wiese",461
"2254","Sarpy","Precinct 2",11,"Dir Papio NRD","","John B. Wiese",363
"2255","Sarpy","Precinct 3",11,"Dir Papio NRD","","John B. Wiese",610
"2256","Sarpy","Precinct 4",11,"Dir Papio NRD","","John B. Wiese",495
"2257","Sarpy","Precinct 5",11,"Dir Papio NRD","","John B. Wiese",403
"2258","Sarpy","Precinct 6",11,"Dir Papio NRD","","John B. Wiese",538
"2259","Sarpy","Precinct 7",11,"Dir Papio NRD","","John B. Wiese",453
"2260","Sarpy","Precinct 8",11,"Dir Papio NRD","","John B. Wiese",469
"2261","Sarpy","Precinct 9",11,"Dir Papio NRD","","John B. Wiese",468
"2262","Sarpy","Precinct 10",11,"Dir Papio NRD","","John B. Wiese",362
"2263","Sarpy","Precinct 11",11,"Dir Papio NRD","","John B. Wiese",714
"2264","Sarpy","Precinct 12",11,"Dir Papio NRD","","John B. Wiese",647
"2265","Sarpy","Precinct 13",11,"Dir Papio NRD","","John B. Wiese",530
"2266","Sarpy","Precinct 17",11,"Dir Papio NRD","","John B. Wiese",652
"2267","Sarpy","Precinct 18",11,"Dir Papio NRD","","John B. Wiese",474
"2268","Sarpy","Precinct 20",11,"Dir Papio NRD","","John B. Wiese",719
"2269","Sarpy","Precinct 21",11,"Dir Papio NRD","","John B. Wiese",749
"2270","Sarpy","Precinct 22",11,"Dir Papio NRD","","John B. Wiese",622
"2271","Sarpy","Precinct 23",11,"Dir Papio NRD","","John B. Wiese",777
"2272","Sarpy","Precinct 24",11,"Dir Papio NRD","","John B. Wiese",423
"2273","Sarpy","Precinct 25",11,"Dir Papio NRD","","John B. Wiese",429
"2274","Sarpy","Precinct 26",11,"Dir Papio NRD","","John B. Wiese",612
"2275","Sarpy","",11,"Dir Papio NRD","","Write-ins",195
"2276","Sarpy","Precinct 1",11,"Dir Papio NRD","","Write-ins",14
"2277","Sarpy","Precinct 2",11,"Dir Papio NRD","","Write-ins",5
"2278","Sarpy","Precinct 3",11,"Dir Papio NRD","","Write-ins",14
"2279","Sarpy","Precinct 4",11,"Dir Papio NRD","","Write-ins",7
"2280","Sarpy","Precinct 5",11,"Dir Papio NRD","","Write-ins",9
"2281","Sarpy","Precinct 6",11,"Dir Papio NRD","","Write-ins",7
"2282","Sarpy","Precinct 7",11,"Dir Papio NRD","","Write-ins",7
"2283","Sarpy","Precinct 8",11,"Dir Papio NRD","","Write-ins",10
"2284","Sarpy","Precinct 9",11,"Dir Papio NRD","","Write-ins",7
"2285","Sarpy","Precinct 10",11,"Dir Papio NRD","","Write-ins",9
"2286","Sarpy","Precinct 11",11,"Dir Papio NRD","","Write-ins",10
"2287","Sarpy","Precinct 12",11,"Dir Papio NRD","","Write-ins",12
"2288","Sarpy","Precinct 13",11,"Dir Papio NRD","","Write-ins",8
"2289","Sarpy","Precinct 17",11,"Dir Papio NRD","","Write-ins",7
"2290","Sarpy","Precinct 18",11,"Dir Papio NRD","","Write-ins",10
"2291","Sarpy","Precinct 20",11,"Dir Papio NRD","","Write-ins",4
"2292","Sarpy","Precinct 21",11,"Dir Papio NRD","","Write-ins",11
"2293","Sarpy","Precinct 22",11,"Dir Papio NRD","","Write-ins",9
"2294","Sarpy","Precinct 23",11,"Dir Papio NRD","","Write-ins",7
"2295","Sarpy","Precinct 24",11,"Dir Papio NRD","","Write-ins",7
"2296","Sarpy","Precinct 25",11,"Dir Papio NRD","","Write-ins",9
"2297","Sarpy","Precinct 26",11,"Dir Papio NRD","","Write-ins",12
"2298","Sarpy","",4,"Dir OPPD","","Fred J. Ulrich",11059
"2299","Sarpy","Precinct 11",4,"Dir OPPD","","Fred J. Ulrich",658
"2300","Sarpy","Precinct 12",4,"Dir OPPD","","Fred J. Ulrich",467
"2301","Sarpy","Precinct 24",4,"Dir OPPD","","Fred J. Ulrich",369
"2302","Sarpy","Precinct 26",4,"Dir OPPD","","Fred J. Ulrich",430
"2303","Sarpy","Precinct 31",4,"Dir OPPD","","Fred J. Ulrich",856
"2304","Sarpy","Precinct 46",4,"Dir OPPD","","Fred J. Ulrich",404
"2305","Sarpy","Precinct 47",4,"Dir OPPD","","Fred J. Ulrich",268
"2306","Sarpy","Precinct 48",4,"Dir OPPD","","Fred J. Ulrich",627
"2307","Sarpy","Precinct 49",4,"Dir OPPD","","Fred J. Ulrich",619
"2308","Sarpy","Precinct 52",4,"Dir OPPD","","Fred J. Ulrich",746
"2309","Sarpy","Precinct 53",4,"Dir OPPD","","Fred J. Ulrich",652
"2310","Sarpy","Precinct 54",4,"Dir OPPD","","Fred J. Ulrich",580
"2311","Sarpy","Precinct 55",4,"Dir OPPD","","Fred J. Ulrich",806
"2312","Sarpy","Precinct 56",4,"Dir OPPD","","Fred J. Ulrich",490
"2313","Sarpy","Precinct 57",4,"Dir OPPD","","Fred J. Ulrich",481
"2314","Sarpy","Precinct 58",4,"Dir OPPD","","Fred J. Ulrich",366
"2315","Sarpy","Precinct 59",4,"Dir OPPD","","Fred J. Ulrich",434
"2316","Sarpy","Precinct 60",4,"Dir OPPD","","Fred J. Ulrich",381
"2317","Sarpy","Precinct 61",4,"Dir OPPD","","Fred J. Ulrich",920
"2318","Sarpy","Precinct 62",4,"Dir OPPD","","Fred J. Ulrich",505
"2319","Sarpy","",4,"Dir OPPD","","Rick Yoder",13383
"2320","Sarpy","Precinct 11",4,"Dir OPPD","","Rick Yoder",766
"2321","Sarpy","Precinct 12",4,"Dir OPPD","","Rick Yoder",776
"2322","Sarpy","Precinct 24",4,"Dir OPPD","","Rick Yoder",390
"2323","Sarpy","Precinct 26",4,"Dir OPPD","","Rick Yoder",642
"2324","Sarpy","Precinct 31",4,"Dir OPPD","","Rick Yoder",967
"2325","Sarpy","Precinct 46",4,"Dir OPPD","","Rick Yoder",446
"2326","Sarpy","Precinct 47",4,"Dir OPPD","","Rick Yoder",372
"2327","Sarpy","Precinct 48",4,"Dir OPPD","","Rick Yoder",727
"2328","Sarpy","Precinct 49",4,"Dir OPPD","","Rick Yoder",744
"2329","Sarpy","Precinct 52",4,"Dir OPPD","","Rick Yoder",911
"2330","Sarpy","Precinct 53",4,"Dir OPPD","","Rick Yoder",802
"2331","Sarpy","Precinct 54",4,"Dir OPPD","","Rick Yoder",795
"2332","Sarpy","Precinct 55",4,"Dir OPPD","","Rick Yoder",825
"2333","Sarpy","Precinct 56",4,"Dir OPPD","","Rick Yoder",601
"2334","Sarpy","Precinct 57",4,"Dir OPPD","","Rick Yoder",507
"2335","Sarpy","Precinct 58",4,"Dir OPPD","","Rick Yoder",423
"2336","Sarpy","Precinct 59",4,"Dir OPPD","","Rick Yoder",517
"2337","Sarpy","Precinct 60",4,"Dir OPPD","","Rick Yoder",503
"2338","Sarpy","Precinct 61",4,"Dir OPPD","","Rick Yoder",1042
"2339","Sarpy","Precinct 62",4,"Dir OPPD","","Rick Yoder",627
"2340","Sarpy","",4,"Dir OPPD","","Write-ins",176
"2341","Sarpy","Precinct 11",4,"Dir OPPD","","Write-ins",6
"2342","Sarpy","Precinct 12",4,"Dir OPPD","","Write-ins",12
"2343","Sarpy","Precinct 24",4,"Dir OPPD","","Write-ins",7
"2344","Sarpy","Precinct 26",4,"Dir OPPD","","Write-ins",9
"2345","Sarpy","Precinct 31",4,"Dir OPPD","","Write-ins",13
"2346","Sarpy","Precinct 46",4,"Dir OPPD","","Write-ins",3
"2347","Sarpy","Precinct 47",4,"Dir OPPD","","Write-ins",1
"2348","Sarpy","Precinct 48",4,"Dir OPPD","","Write-ins",8
"2349","Sarpy","Precinct 49",4,"Dir OPPD","","Write-ins",10
"2350","Sarpy","Precinct 52",4,"Dir OPPD","","Write-ins",13
"2351","Sarpy","Precinct 53",4,"Dir OPPD","","Write-ins",10
"2352","Sarpy","Precinct 54",4,"Dir OPPD","","Write-ins",10
"2353","Sarpy","Precinct 55",4,"Dir OPPD","","Write-ins",14
"2354","Sarpy","Precinct 56",4,"Dir OPPD","","Write-ins",14
"2355","Sarpy","Precinct 57",4,"Dir OPPD","","Write-ins",10
"2356","Sarpy","Precinct 58",4,"Dir OPPD","","Write-ins",6
"2357","Sarpy","Precinct 59",4,"Dir OPPD","","Write-ins",4
"2358","Sarpy","Precinct 60",4,"Dir OPPD","","Write-ins",5
"2359","Sarpy","Precinct 61",4,"Dir OPPD","","Write-ins",13
"2360","Sarpy","Precinct 62",4,"Dir OPPD","","Write-ins",8
"2361","Sarpy","",NA,"Dir MUD At-Lg","","Jack Frost",18275
"2362","Sarpy","Precinct 1",NA,"Dir MUD At-Lg","","Jack Frost",344
"2363","Sarpy","Precinct 2",NA,"Dir MUD At-Lg","","Jack Frost",369
"2364","Sarpy","Precinct 3",NA,"Dir MUD At-Lg","","Jack Frost",578
"2365","Sarpy","Precinct 4",NA,"Dir MUD At-Lg","","Jack Frost",483
"2366","Sarpy","Precinct 5",NA,"Dir MUD At-Lg","","Jack Frost",432
"2367","Sarpy","Precinct 6",NA,"Dir MUD At-Lg","","Jack Frost",482
"2368","Sarpy","Precinct 7",NA,"Dir MUD At-Lg","","Jack Frost",441
"2369","Sarpy","Precinct 8",NA,"Dir MUD At-Lg","","Jack Frost",433
"2370","Sarpy","Precinct 9",NA,"Dir MUD At-Lg","","Jack Frost",454
"2371","Sarpy","Precinct 10",NA,"Dir MUD At-Lg","","Jack Frost",334
"2372","Sarpy","Precinct 11",NA,"Dir MUD At-Lg","","Jack Frost",644
"2373","Sarpy","Precinct 12",NA,"Dir MUD At-Lg","","Jack Frost",425
"2374","Sarpy","Precinct 13",NA,"Dir MUD At-Lg","","Jack Frost",518
"2375","Sarpy","Precinct 16",NA,"Dir MUD At-Lg","","Jack Frost",541
"2376","Sarpy","Precinct 17",NA,"Dir MUD At-Lg","","Jack Frost",521
"2377","Sarpy","Precinct 18",NA,"Dir MUD At-Lg","","Jack Frost",409
"2378","Sarpy","Precinct 19",NA,"Dir MUD At-Lg","","Jack Frost",332
"2379","Sarpy","Precinct 20",NA,"Dir MUD At-Lg","","Jack Frost",531
"2380","Sarpy","Precinct 21",NA,"Dir MUD At-Lg","","Jack Frost",687
"2381","Sarpy","Precinct 22",NA,"Dir MUD At-Lg","","Jack Frost",569
"2382","Sarpy","Precinct 24",NA,"Dir MUD At-Lg","","Jack Frost",366
"2383","Sarpy","Precinct 25",NA,"Dir MUD At-Lg","","Jack Frost",406
"2384","Sarpy","Precinct 26",NA,"Dir MUD At-Lg","","Jack Frost",501
"2385","Sarpy","Precinct 31",NA,"Dir MUD At-Lg","","Jack Frost",804
"2386","Sarpy","Precinct 32",NA,"Dir MUD At-Lg","","Jack Frost",369
"2387","Sarpy","Precinct 33",NA,"Dir MUD At-Lg","","Jack Frost",444
